Brand,Model,Year,Price_PKR,KM_Driven,Fuel_Type,Transmission,Engine_CC,City,Body_Type,Registered_In,Assembly,Color,Owner_Type,Ad_URL
Honda,Civic,2003,1800000.0,330000.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Punjab,Imported,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-islamabad-11710678
Honda,Civic,1990,950000.0,80000.0,CNG,Manual,1600.0,Akora khattak,Sedan,Sindh,Imported,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1990-for-sale-in-akora-khattak-11710603
Honda,Civic,2002,1500000.0,100008.0,Petrol,Manual,1600.0,Quetta,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-quetta-11710571
Honda,Civic,2015,3750000.0,145000.0,Petrol,Automatic,1800.0,Hafizabad,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-hafizabad-11710434
Honda,Civic,2018,5200000.0,73000.0,Petrol,Automatic,1800.0,Multan,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-multan-11710493
Honda,Civic,2013,3200000.0,133000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Karachi,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-11710474
Honda,Civic,2008,2120000.0,164000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-karachi-11710415
Honda,Civic,1996,1200000.0,130000.0,Petrol,Automatic,1600.0,Karachi,Sedan,Karachi,Local,Green,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-karachi-11495837
Honda,Civic,1994,1470000.0,599400.0,Petrol,Manual,1500.0,Lahore,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1994-for-sale-in-lahore-11710177
Honda,Civic,2012,4500000.0,49000.0,Petrol,Automatic,1800.0,Peshawar,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-peshawar-11366293
Honda,Civic,2004,2100000.0,188000.0,Petrol,Automatic,1600.0,Mardan,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-mardan-11708491
Honda,Civic,2019,5925000.0,112000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-11710276
Honda,Civic,2009,2250000.0,128000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-lahore-11708416
Honda,Civic,2021,6600000.0,131000.0,Petrol,Automatic,1800.0,Rawalpindi,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-rawalpindi-11710192
Honda,Civic,2005,1750000.0,152000.0,Petrol,Manual,1500.0,Gujranwala,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-gujranwala-11709822
Honda,Civic,2018,5500000.0,82000.0,Petrol,Automatic,1800.0,Rawalpindi,Sedan,Islamabad,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-rawalpindi-11710159
Honda,Civic,2019,5750000.0,102000.0,Petrol,Automatic,1800.0,Rawalpindi,Sedan,Islamabad,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-rawalpindi-11710187
Honda,Civic,2006,1580000.0,160000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-karachi-11710183
Honda,Civic,2004,1400000.0,160.0,Petrol,Manual,1500.0,Hyderabad,Sedan,Sindh,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-hyderabad-11710131
Honda,Civic,2008,2350000.0,186000.0,Petrol,Automatic,1800.0,Chiniot,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-chiniot-11710121
Honda,Civic,2000,1300000.0,29375.0,Petrol,Manual,1600.0,Kohat,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-kohat-11710099
Honda,Civic,2020,5890000.0,139000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Black,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11710091
Honda,Civic,2017,4850000.0,150000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11709595
Honda,Civic,2017,4900000.0,70000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-11149428
Honda,Civic,2011,2525000.0,106000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Unlisted,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-karachi-11412008
Honda,Civic,2017,5000000.0,96000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11709987
Honda,Civic,1998,1200000.0,80000.0,Petrol,Manual,1700.0,Islamabad,Sedan,Punjab,Imported,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1998-for-sale-in-islamabad-11592468
Honda,Civic,2015,3350000.0,94000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-karachi-11709905
Honda,Civic,2011,2600000.0,120000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-karachi-11437396
Honda,Civic,2010,2490000.0,130000.0,Petrol,Automatic,1800.0,Multan,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-multan-11709863
Honda,Civic,2018,5600000.0,57000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11709810
Honda,Civic,2017,5150000.0,72500.0,Petrol,Automatic,1500.0,Hyderabad,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-hyderabad-11709903
Honda,Civic,2000,1750000.0,258000.0,Petrol,Manual,1600.0,Karachi,Sedan,Sindh,Local,Maroon,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-karachi-11531660
Honda,Civic,2007,2340000.0,105000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-lahore-11709817
Honda,Civic,2014,3160000.0,138000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-11705376
Honda,Civic,2020,6500000.0,61000.0,Petrol,Automatic,1500.0,Lodhran,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lodhran-11709800
Honda,Civic,2005,1750000.0,240000.0,Petrol,Manual,1500.0,Karachi,Sedan,Sindh,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-karachi-11709797
Honda,Civic,2020,5995000.0,68000.0,Petrol,Automatic,1500.0,Lahore,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11235217
Honda,Civic,2011,2930000.0,162000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-lahore-11709718
Honda,Civic,2018,4900000.0,133000.0,Petrol,Automatic,1800.0,Muzaffar Gargh,Sedan,Sindh,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-muzaffar-gargh-11709711
Honda,Civic,2019,5700000.0,75000.0,Petrol,Automatic,1800.0,Khanewal,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-khanewal-11709602
Honda,Civic,2018,5350000.0,85000.0,Petrol,Automatic,1800.0,Dera ismail khan,Sedan,Lahore,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-dera-ismail-khan-11709695
Honda,Civic,1993,1575000.0,500.0,Petrol,Manual,1600.0,Islamabad,Sedan,Sindh,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1993-for-sale-in-islamabad-11709681
Honda,Civic,2009,2380000.0,94500.0,Petrol,Manual,1800.0,Karachi,Sedan,Sindh,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-karachi-11653296
Honda,Civic,2009,2400000.0,200000.0,Petrol,Manual,1800.0,Islamabad,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-islamabad-11709565
Honda,Civic,2008,2300000.0,105000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-karachi-11709422
Honda,Civic,2021,6050000.0,41000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-11709412
Honda,Civic,2009,2275000.0,185000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-lahore-11708500
Honda,Civic,2020,5800000.0,99000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-islamabad-11709376
Honda,Civic,2017,5350000.0,116000.0,Petrol,Automatic,1800.0,Haripur,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-haripur-11709398
Honda,Civic,2025,9550000.0,17530.0,Petrol,Automatic,1500.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2025-for-sale-in-islamabad-11709381
Honda,Civic,2013,3290000.0,116200.0,Petrol,Manual,1800.0,Lahore,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-11709346
Honda,Civic,2017,5225000.0,85000.0,Petrol,Automatic,1800.0,Rahim Yar Khan,Sedan,Sindh,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-rahim-yar-khan-11709367
Honda,Civic,2009,3000000.0,118000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-lahore-11709253
Honda,Civic,2007,2050000.0,135000.0,Petrol,Manual,1800.0,Rawalpindi,Sedan,Lahore,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-rawalpindi-11709266
Honda,Civic,2019,5860000.0,68000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-11709274
Honda,Civic,2016,4350000.0,101500.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Rawalpindi,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-islamabad-11399680
Honda,Civic,2011,2550000.0,121000.0,Petrol,Automatic,1800.0,Rawalpindi,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-rawalpindi-11709313
Honda,Civic,2007,2200000.0,204000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-lahore-11709242
Honda,Civic,1995,1150000.0,150000.0,Petrol,Manual,1500.0,Abbottabad,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-abbottabad-11709175
Honda,Civic,2010,2800000.0,500000.0,Petrol,Manual,1800.0,Rawalpindi,Sedan,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-rawalpindi-11709257
Honda,Civic,2018,5290000.0,135000.0,Petrol,Automatic,1800.0,Mardan,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-mardan-11709153
Honda,Civic,2018,5250000.0,100000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-11709160
Honda,Civic,2003,1700000.0,228000.0,Petrol,Manual,1500.0,Chakwal,Sedan,Islamabad,Imported,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-chakwal-11709159
Honda,Civic,2010,2050000.0,200000.0,Petrol,Automatic,1800.0,Chiniot,Sedan,Karachi,Local,Red,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-chiniot-11709165
Honda,Civic,1997,1150000.0,8600.0,Petrol,Manual,1500.0,Karachi,Sedan,Sindh,Local,Green,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1997-for-sale-in-karachi-11587535
Honda,Civic,2021,5900000.0,81000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,White,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11709127
Honda,Civic,2006,1600000.0,159600.0,Petrol,Automatic,1500.0,Karachi,Sedan,Karachi,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-karachi-11709094
Honda,Civic,2016,4700000.0,172000.0,Petrol,Automatic,1800.0,Narowal,Sedan,Punjab,Local,Brown,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-narowal-11709076
Honda,Civic,2020,6300000.0,117000.0,Petrol,Automatic,1800.0,Mian Wali,Sedan,Islamabad,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-mian-wali-11709026
Honda,Civic,2020,5950000.0,96000.0,Petrol,Automatic,1800.0,Multan,Sedan,Lahore,Local,Black,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-multan-11708921
Honda,Civic,2008,1850000.0,127000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2008-for-sale-in-karachi-11708870
Honda,Civic,2015,3795000.0,110000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-karachi-11316477
Honda,Civic,2000,1640000.0,15000.0,Petrol,Manual,1600.0,Islamabad,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-islamabad-11708841
Honda,Civic,2010,2680000.0,160000.0,Petrol,Automatic,1800.0,Chakwal,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-chakwal-11708953
Honda,Civic,2010,2350000.0,250000.0,Petrol,Manual,1800.0,Faisalabad,Sedan,Faisalabad,Local,Black,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-faisalabad-11445886
Honda,Civic,2017,5149000.0,99000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-11708598
Honda,Civic,2016,3875000.0,119000.0,Petrol,Automatic,1800.0,Bahawalpur,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-bahawalpur-11559833
Honda,Civic,2002,1470000.0,257000.0,Petrol,Manual,1600.0,Lahore,Sedan,Sindh,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-lahore-11708640
Honda,Civic,2022,6550000.0,42500.0,Petrol,Automatic,1800.0,Gujranwala,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-gujranwala-11708761
Honda,Civic,2006,1490000.0,138000.0,Petrol,Manual,1500.0,Lahore,Sedan,Punjab,Imported,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-lahore-11708842
Honda,Civic,2000,1625000.0,10000.0,Petrol,Manual,1500.0,Rawalpindi,Sedan,Islamabad,Imported,Turquoise,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-rawalpindi-11708574
Honda,Civic,1997,1200000.0,200000.0,Petrol,Manual,1500.0,Islamabad,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1997-for-sale-in-islamabad-11277565
Honda,Civic,2005,1790000.0,185000.0,Petrol,Manual,1600.0,Lahore,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-lahore-11708424
Honda,Civic,2001,2000000.0,152000.0,Petrol,Automatic,1600.0,Faisalabad,Sedan,Islamabad,Local,Navy,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2001-for-sale-in-faisalabad-11708383
Honda,Civic,2013,3150000.0,225000.0,Petrol,Manual,1800.0,Lahore,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-lahore-11708305
Honda,Civic,2020,6200000.0,68000.0,Petrol,Automatic,1500.0,Faisalabad,Sedan,Sindh,Local,Burgundy,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-faisalabad-11708331
Honda,Civic,2021,6850000.0,58000.0,Petrol,Automatic,1800.0,Peshawar,Sedan,Islamabad,Local,White,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-peshawar-11708451
Honda,Civic,2014,2980000.0,95000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-11708225
Honda,Civic,2005,1650000.0,650000.0,Petrol,Manual,1500.0,Lahore,Sedan,Lahore,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-lahore-11708214
Honda,Civic,2013,3350000.0,103560.0,Petrol,Automatic,1800.0,Rawalpindi,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-rawalpindi-11708148
Honda,Civic,2006,1700000.0,418230.0,Petrol,Automatic,1600.0,Mansehra,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-mansehra-11577546
Honda,Civic,2017,5200000.0,135000.0,Petrol,Automatic,1500.0,Peshawar,Sedan,Islamabad,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-peshawar-11708100
Honda,Civic,1997,1175000.0,100.0,Petrol,Manual,1600.0,Islamabad,Sedan,Karachi,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1997-for-sale-in-islamabad-11708104
Honda,Civic,2020,6400000.0,100000.0,Petrol,Automatic,1800.0,Darya khan,Sedan,Islamabad,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-darya-khan-11707988
Honda,Civic,2002,1300000.0,150000.0,Petrol,Manual,1500.0,Lahore,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-lahore-11708033
Honda,Civic,2015,3800000.0,86000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,Black,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-karachi-11704970
Honda,Civic,2016,4500000.0,57189.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-islamabad-11707976
Honda,Civic,2001,1820000.0,290000.0,Petrol,Automatic,1600.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2001-for-sale-in-islamabad-11707800
Honda,Civic,2022,7100000.0,66000.0,Petrol,Automatic,1500.0,Quetta,Sedan,Karachi,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-quetta-11707968
Honda,Civic,2004,1535000.0,150000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Karachi,Local,Grey,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-lahore-11701930
Honda,Civic,2014,3800000.0,128000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-11707748
Honda,Civic,2004,1985000.0,182495.0,Petrol,Automatic,1500.0,Lahore,Sedan,Lahore,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-lahore-11707789
Honda,Civic,2018,5450000.0,177118.0,Petrol,Automatic,1800.0,Peshawar,Sedan,Rawalpindi,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-peshawar-11707735
Honda,Civic,2018,5200000.0,60000.0,Petrol,Manual,998.0,Lahore,Hatchback,Islamabad,Imported,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11707695
Honda,Civic,2014,3625000.0,185000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-islamabad-11707671
Honda,Civic,2018,4900000.0,100000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,Black,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11707621
Honda,Civic,2005,1815000.0,200250.0,Petrol,Manual,1600.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-lahore-11707672
Honda,Civic,2020,6200000.0,41000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,White,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-11510837
Honda,Civic,2005,1900000.0,176063.0,Petrol,Manual,1600.0,Islamabad,Sedan,Islamabad,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-11295649
Honda,Civic,2004,1700000.0,371000.0,Petrol,Automatic,1600.0,Bahawalpur,Sedan,Un-Registered,Local,Blue,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-bahawalpur-11707521
Honda,Civic,1995,850000.0,263000.0,Petrol,Manual,1500.0,Faisalabad,Sedan,Sindh,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-faisalabad-11707551
Honda,Civic,2021,5545000.0,84632.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-11707585
Honda,Civic,2021,7150000.0,53000.0,Petrol,Automatic,1500.0,Mansehra,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-mansehra-11707398
Honda,Civic,2011,2725000.0,134000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-lahore-11707457
Honda,Civic,2003,1525000.0,248000.0,Petrol,Automatic,1600.0,Lahore,Sedan,Punjab,Local,Silver,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-lahore-11707456
Honda,Civic,2010,2975000.0,155000.0,Petrol,Automatic,1800.0,Islamabad,Sedan,Islamabad,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-islamabad-11594445
Honda,Civic,2010,3450000.0,115000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Grey,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-lahore-11707373
Honda,Civic,2016,4250000.0,100000.0,Petrol,Automatic,1800.0,Gujranwala,Sedan,Punjab,Local,Brown,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-gujranwala-11707306
Honda,Civic,2017,4700000.0,105820.0,Petrol,Automatic,1800.0,Faisalabad,Sedan,Islamabad,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-faisalabad-11699495
Honda,Civic,2006,2070000.0,300000.0,Petrol,Manual,1600.0,Islamabad,Sedan,Rawalpindi,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-islamabad-11707290
Honda,Civic,2018,5150000.0,88000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Lahore,Local,Unlisted,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-11703451
Honda,Civic,1995,1070000.0,73286.0,Petrol,Manual,1500.0,Islamabad,Sedan,Punjab,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-islamabad-11706113
Honda,Civic,2021,6400000.0,52000.0,Petrol,Automatic,1800.0,Faisalabad,Sedan,Islamabad,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-faisalabad-11707177
Honda,Civic,2020,5500000.0,150000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Maroon,Second Owner or More,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-11707229
Honda,Civic,2021,5880000.0,54300.0,Petrol,Automatic,1800.0,Karachi,Sedan,Sindh,Local,White,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-11707216
Honda,Civic,2009,2870000.0,108700.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,Black,First Owner,https://www.pakwheels.com/used-cars/honda-civic-2009-for-sale-in-lahore-11707169
Honda,Civic,2017,4860000.0,103000.0,Petrol,Automatic,1800.0,Lahore,Sedan,Punjab,Local,White,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-11707156
Honda,Civic,1997,1050000.0,1.0,Petrol,Manual,1500.0,Mian Channu,Sedan,Un-Registered,Local,Silver,Unknown,https://www.pakwheels.com/used-cars/honda-civic-1997-for-sale-in-mian-channu-11707219
Honda,Civic,2011,2700000.0,115000.0,Petrol,Automatic,1800.0,Karachi,Sedan,Karachi,Local,Black,Unknown,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-karachi-11707227
